Time,OBT,RTT_Bangalore_Bangalore,RTT_Bangalore_CARTOSAT2C,RTT_Bangalore_Resourcesat2,RTT_CARTOSAT2C_Bangalore,RTT_CARTOSAT2C_CARTOSAT2C,RTT_CARTOSAT2C_Resourcesat2,RTT_Resourcesat2_Bangalore,RTT_Resourcesat2_CARTOSAT2C,RTT_Resourcesat2_Resourcesat2
01:39:17,5956.0,,,,,,17.6779,,17.6787,
01:39:18,5957.0,,,,,,17.6794,,17.6803,
01:39:19,5958.0,,,,,,17.681,,17.6818,
01:39:20,5959.0,,,,,,17.6826,,17.6834,
01:39:21,5960.0,,,,,,17.6842,,17.685,
01:39:22,5961.0,,,,,,17.6857,,17.6865,
01:39:23,5962.0,,,,,,17.6873,,17.6881,
01:39:24,5963.0,,,,,,17.6889,,17.6897,
01:39:25,5964.0,,,,,,17.6904,,17.6913,
01:39:26,5965.0,,,,,,17.692,,17.6928,
01:39:27,5966.0,,,,,,17.6936,,17.6944,
01:39:28,5967.0,,,,,,17.6952,,17.696,
01:39:29,5968.0,,,,,,17.6967,,17.6976,
01:39:30,5969.0,,,,,,17.6983,,17.6991,
01:39:31,5970.0,,,,,,17.6999,,17.7007,
01:39:32,5971.0,,,,,,17.7015,,17.7023,
01:39:33,5972.0,,,,,,17.703,,17.7039,
01:39:34,5973.0,,,,,,17.7046,,17.7054,
01:39:35,5974.0,,,,,,17.7062,,17.707,
01:39:36,5975.0,,,,,,17.7078,,17.7086,
01:39:37,5976.0,,,,,,17.7094,,17.7102,
01:39:38,5977.0,,,,,,17.711,,17.7118,
01:39:39,5978.0,,,,,,17.7125,,17.7134,
01:39:40,5979.0,,,,,,17.7141,,17.7149,
01:39:41,5980.0,,,,,,17.7157,,17.7165,
01:39:42,5981.0,,,,,,17.7173,,17.7181,
01:39:43,5982.0,,,,,,17.7189,,17.7197,
01:39:44,5983.0,,,,,,17.7205,,17.7213,
01:39:45,5984.0,,,,,,17.7221,,17.7229,
01:39:46,5985.0,,,,,,17.7237,,17.7245,
01:39:47,5986.0,,,,,,17.7253,,17.7261,
01:39:48,5987.0,,,,,,17.7269,,17.7277,
01:39:49,5988.0,,,,,,17.7284,,17.7293,
01:39:50,5989.0,,,,,,17.73,,17.7309,
01:39:51,5990.0,,,,,,17.7316,,17.7325,
01:39:52,5991.0,,,,,,17.7332,,17.7341,
01:39:53,5992.0,,,,,,17.7348,,17.7357,
01:39:54,5993.0,,,,,,17.7364,,17.7373,
01:39:55,5994.0,,,,,,17.738,,17.7389,
01:39:56,5995.0,,,,,,17.7396,,17.7405,
01:39:57,5996.0,,,,,,17.7412,,17.7421,
01:39:58,5997.0,,,,,,17.7428,,17.7437,
01:39:59,5998.0,,,,,,17.7444,,17.7453,
01:40:00,5999.0,,,,,,17.746,,17.7469,
01:40:01,6000.0,,,,,,17.7476,,17.7485,
01:40:02,6001.0,,,,,,17.7493,,17.7501,
01:40:03,6002.0,,,,,,17.7509,,17.7517,
01:40:04,6003.0,,,,,,17.7525,,17.7533,
01:40:05,6004.0,,,,,,17.7541,,17.7549,
01:40:06,6005.0,,,,,,17.7557,,17.7565,
01:40:07,6006.0,,,,,,17.7573,,17.7581,
01:40:08,6007.0,,,,,,17.7589,,17.7597,
01:40:09,6008.0,,,,,,17.7605,,17.7613,
01:40:10,6009.0,,,,,,17.7621,,17.763,
01:40:11,6010.0,,,,,,17.7637,,17.7646,
01:40:12,6011.0,,,,,,17.7654,,17.7662,
01:40:13,6012.0,,,,,,17.767,,17.7678,
01:40:14,6013.0,,,,,,17.7686,,17.7694,
01:40:15,6014.0,,,,,,17.7702,,17.771,
01:40:16,6015.0,,,,,,17.7718,,17.7727,
01:40:17,6016.0,,,,,,17.7735,,17.7743,
01:40:18,6017.0,,,,,,17.7751,,17.7759,
01:40:19,6018.0,,,,,,17.7767,,17.7775,
01:40:20,6019.0,,,,,,17.7783,,17.7791,
01:40:21,6020.0,,,,,,17.7799,,17.7808,
01:40:22,6021.0,,,,,,17.7816,,17.7824,
01:40:23,6022.0,,,,,,17.7832,,17.784,
01:40:24,6023.0,,,,,,17.7848,,17.7856,
01:40:25,6024.0,,,,,,17.7864,,17.7873,
01:40:26,6025.0,,,,,,17.7881,,17.7889,
01:40:27,6026.0,,,,,,17.7897,,17.7905,
01:40:28,6027.0,,,,,,17.7913,,17.7921,
01:40:29,6028.0,,,,,,17.793,,17.7938,
01:40:30,6029.0,,,,,,17.7946,,17.7954,
01:40:31,6030.0,,,,,,17.7962,,17.797,
01:40:32,6031.0,,,,,,17.7979,,17.7987,
01:40:33,6032.0,,,,,,17.7995,,17.8003,
01:40:34,6033.0,,,,,,17.8011,,17.8019,
01:40:35,6034.0,,,,,,17.8028,,17.8036,
01:40:36,6035.0,,,,,,17.8044,,17.8052,
01:40:37,6036.0,,,,,,17.806,,17.8068,
01:40:38,6037.0,,,,,,17.8077,,17.8085,
01:40:39,6038.0,,,,,,17.8093,,17.8101,
01:40:40,6039.0,,,,,,17.8109,,17.8118,
01:40:41,6040.0,,,,,,17.8126,,17.8134,
01:40:42,6041.0,,,,,,17.8142,,17.815,
01:40:43,6042.0,,,,,,17.8159,,17.8167,
01:40:44,6043.0,,,,,,17.8175,,17.8183,
01:40:45,6044.0,,,,,,17.8192,,17.82,
01:40:46,6045.0,,,,,,17.8208,,17.8216,
01:40:47,6046.0,,,,,,17.8224,,17.8233,
01:40:48,6047.0,,,,,,17.8241,,17.8249,
01:40:49,6048.0,,,,,,17.8257,,17.8266,
01:40:50,6049.0,,,,,,17.8274,,17.8282,
01:40:51,6050.0,,,,,,17.829,,17.8299,
01:40:52,6051.0,,,,,,17.8307,,17.8315,
01:40:53,6052.0,,,,,,17.8323,,17.8332,
01:40:54,6053.0,,,,,,17.834,,17.8348,
01:40:55,6054.0,,,,,,17.8356,,17.8365,
01:40:56,6055.0,,,,,,17.8373,,17.8381,
01:40:57,6056.0,,,,,,17.8389,,17.8398,
01:40:58,6057.0,,,,,,17.8406,,17.8414,
01:40:59,6058.0,,,,,,17.8423,,17.8431,
01:41:00,6059.0,,,,,,17.8439,,17.8447,
01:41:01,6060.0,,,,,,17.8456,,17.8464,
01:41:02,6061.0,,,,,,17.8472,,17.8481,
01:41:03,6062.0,,,,,,17.8489,,17.8497,
01:41:04,6063.0,,,,,,17.8505,,17.8514,
01:41:05,6064.0,,,,,,17.8522,,17.853,
01:41:06,6065.0,,,,,,17.8539,,17.8547,
01:41:07,6066.0,,,,,,17.8555,,17.8564,
01:41:08,6067.0,,,,,,17.8572,,17.858,
01:41:09,6068.0,,,,,,17.8589,,17.8597,
01:41:10,6069.0,,,,,,17.8605,,17.8614,
01:41:11,6070.0,,,,,,17.8622,,17.863,
01:41:12,6071.0,,,,,,17.8639,,17.8647,
01:41:13,6072.0,,,,,,17.8655,,17.8664,
01:41:14,6073.0,,,,,,17.8672,,17.868,
01:41:15,6074.0,,,,,,17.8689,,17.8697,
01:41:16,6075.0,,,,,,17.8705,,17.8714,
01:41:17,6076.0,,,,,,17.8722,,17.873,
01:41:18,6077.0,,,,,,17.8739,,17.8747,
01:41:19,6078.0,,,,,,17.8755,,17.8764,
01:41:20,6079.0,,,,,,17.8772,,17.878,
01:41:21,6080.0,,,,,,17.8789,,17.8797,
01:41:22,6081.0,,,,,,17.8806,,17.8814,
01:41:23,6082.0,,,,,,17.8822,,17.8831,
01:41:24,6083.0,,,,,,17.8839,,17.8847,
01:41:25,6084.0,,,,,,17.8856,,17.8864,
01:41:26,6085.0,,,,,,17.8873,,17.8881,
01:41:27,6086.0,,,,,,17.889,,17.8898,
01:41:28,6087.0,,,,,,17.8906,,17.8915,
01:41:29,6088.0,,,,,,17.8923,,17.8931,
01:41:30,6089.0,,,,,,17.894,,17.8948,
01:41:31,6090.0,,,,,,17.8957,,17.8965,
01:41:32,6091.0,,,,,,17.8974,,17.8982,
01:41:33,6092.0,,,,,,17.899,,17.8999,
01:41:34,6093.0,,,,,,17.9007,,17.9016,
01:41:35,6094.0,,,,,,17.9024,,17.9032,
01:41:36,6095.0,,,,,,17.9041,,17.9049,
01:41:37,6096.0,,,,,,17.9058,,17.9066,
01:41:38,6097.0,,,,,,17.9075,,17.9083,
01:41:39,6098.0,,,,,,17.9092,,17.91,
01:41:40,6099.0,,,,,,17.9109,,17.9117,
01:41:41,6100.0,,,,,,17.9125,,17.9134,
01:41:42,6101.0,,,,,,17.9142,,17.9151,
01:41:43,6102.0,,,,,,17.9159,,17.9168,
01:41:44,6103.0,,,,,,17.9176,,17.9185,
01:41:45,6104.0,,,,,,17.9193,,17.9201,
01:41:46,6105.0,,,,,,17.921,,17.9218,
01:41:47,6106.0,,,,,,17.9227,,17.9235,
01:41:48,6107.0,,,,,,17.9244,,17.9252,
01:41:49,6108.0,,,,,,17.9261,,17.9269,
01:41:50,6109.0,,,,,,17.9278,,17.9286,
01:41:51,6110.0,,,,,,17.9295,,17.9303,
01:41:52,6111.0,,,,,,17.9312,,17.932,
01:41:53,6112.0,,,,,,17.9329,,17.9337,
01:41:54,6113.0,,,,,,17.9346,,17.9354,
01:41:55,6114.0,,,,,,17.9363,,17.9371,
01:41:56,6115.0,,,,,,17.938,,17.9388,
01:41:57,6116.0,,,,,,17.9397,,17.9405,
01:41:58,6117.0,,,,,,17.9414,,17.9422,
01:41:59,6118.0,,,,,,17.9431,,17.9439,
01:42:00,6119.0,,,,,,17.9448,,17.9456,
01:42:01,6120.0,,,,,,17.9465,,17.9473,
01:42:02,6121.0,,,,,,17.9482,,17.9491,
01:42:03,6122.0,,,,,,17.9499,,17.9508,
01:42:04,6123.0,,,,,,17.9516,,17.9525,
01:42:05,6124.0,,,,,,17.9533,,17.9542,
01:42:06,6125.0,,,,,,17.9551,,17.9559,
01:42:07,6126.0,,,,,,17.9568,,17.9576,
01:42:08,6127.0,,,,,,17.9585,,17.9593,
01:42:09,6128.0,,,,,,17.9602,,17.961,
01:42:10,6129.0,,,,,,17.9619,,17.9627,
01:42:11,6130.0,,,,,,17.9636,,17.9644,
01:42:12,6131.0,,,,,,17.9653,,17.9662,
01:42:13,6132.0,,,,,,17.967,,17.9679,
01:42:14,6133.0,,,,,,17.9688,,17.9696,
01:42:15,6134.0,,,,,,17.9705,,17.9713,
01:42:16,6135.0,,,,,,17.9722,,17.973,
01:42:17,6136.0,,,,,,17.9739,,17.9747,
01:42:18,6137.0,,,,,,17.9756,,17.9765,
01:42:19,6138.0,,,,,,17.9774,,17.9782,
01:42:20,6139.0,,,,,,17.9791,,17.9799,
01:42:21,6140.0,,,,,,17.9808,,17.9816,
01:42:22,6141.0,,,,,,17.9825,,17.9833,
01:42:23,6142.0,,,,,,17.9842,,17.9851,
01:42:24,6143.0,,,,,,17.986,,17.9868,
01:42:25,6144.0,,,,,,17.9877,,17.9885,
01:42:26,6145.0,,,,,,17.9894,,17.9902,
01:42:27,6146.0,,,,,,17.9911,,17.992,
01:42:28,6147.0,,,,,,17.9929,,17.9937,
01:42:29,6148.0,,,,,,17.9946,,17.9954,
01:42:30,6149.0,,,,,,17.9963,,17.9971,
01:42:31,6150.0,,,,,,17.998,,17.9989,
01:42:32,6151.0,,,,,,17.9998,,18.0006,
01:42:33,6152.0,,,,,,18.0015,,18.0023,
01:42:34,6153.0,,,,,,18.0032,,18.0041,
01:42:35,6154.0,,,,,,18.005,,18.0058,
01:42:36,6155.0,,,,,,18.0067,,18.0075,
01:42:37,6156.0,,,,,,18.0084,,18.0093,
01:42:38,6157.0,,,,,,18.0102,,18.011,
01:42:39,6158.0,,,,,,18.0119,,18.0127,
01:42:40,6159.0,,,,,,18.0136,,18.0145,
01:42:41,6160.0,,,,,,18.0154,,18.0162,
01:42:42,6161.0,,,,,,18.0171,,18.0179,
01:42:43,6162.0,,,,,,18.0188,,18.0197,
01:42:44,6163.0,,,,,,18.0206,,18.0214,
01:42:45,6164.0,,,,,,18.0223,,18.0231,
01:42:46,6165.0,,,,,,18.0241,,18.0249,
01:42:47,6166.0,,,,,,18.0258,,18.0266,
01:42:48,6167.0,,,,,,18.0275,,18.0284,
01:42:49,6168.0,,,,,,18.0293,,18.0301,
01:42:50,6169.0,,,,,,18.031,,18.0318,
01:42:51,6170.0,,,,,,18.0328,,18.0336,
01:42:52,6171.0,,,,,,18.0345,,18.0353,
01:42:53,6172.0,,,,,,18.0362,,18.0371,
01:42:54,6173.0,,,,,,18.038,,18.0388,
01:42:55,6174.0,,,,,,18.0397,,18.0406,
01:42:56,6175.0,,,,,,18.0415,,18.0423,
01:42:57,6176.0,,,,,,18.0432,,18.0441,
01:42:58,6177.0,,,,,,18.045,,18.0458,
01:42:59,6178.0,,,,,,18.0467,,18.0476,
01:43:00,6179.0,,,,,,18.0485,,18.0493,
01:43:01,6180.0,,,,,,18.0502,,18.0511,
01:43:02,6181.0,,,,,,18.052,,18.0528,
01:43:03,6182.0,,,,,,18.0537,,18.0546,
01:43:04,6183.0,,,,,,18.0555,,18.0563,
01:43:05,6184.0,,,,,,18.0572,,18.0581,
01:43:06,6185.0,,,,,,18.059,,18.0598,
01:43:07,6186.0,,,,,,18.0607,,18.0616,
01:43:08,6187.0,,,,,,18.0625,,18.0633,
01:43:09,6188.0,,,,,,18.0642,,18.0651,
01:43:10,6189.0,,,,,,18.066,,18.0668,
01:43:11,6190.0,,,,,,18.0678,,18.0686,
01:43:12,6191.0,,,,,,18.0695,,18.0703,
01:43:13,6192.0,,,,,,18.0713,,18.0721,
01:43:14,6193.0,,,,,,18.073,,18.0739,
01:43:15,6194.0,,,,,,18.0748,,18.0756,
01:43:16,6195.0,,,,,,18.0765,,18.0774,
01:43:17,6196.0,,,,,,18.0783,,18.0791,
01:43:18,6197.0,,,,,,18.0801,,18.0809,
01:43:19,6198.0,,,,,,18.0818,,18.0827,
01:43:20,6199.0,,,,,,18.0836,,18.0844,
01:43:21,6200.0,,,,,,18.0854,,18.0862,
01:43:22,6201.0,,,,,,18.0871,,18.088,
01:43:23,6202.0,,,,,,18.0889,,18.0897,
01:43:24,6203.0,,,,,,18.0906,,18.0915,
01:43:25,6204.0,,,,,,18.0924,,18.0932,
01:43:26,6205.0,,,,,,18.0942,,18.095,
01:43:27,6206.0,,,,,,18.0959,,18.0968,
01:43:28,6207.0,,,,,,18.0977,,18.0985,
01:43:29,6208.0,,,,,,18.0995,,18.1003,
01:43:30,6209.0,,,,,,18.1012,,18.1021,
01:43:31,6210.0,,,,,,18.103,,18.1039,
01:43:32,6211.0,,,,,,18.1048,,18.1056,
01:43:33,6212.0,,,,,,18.1066,,18.1074,
01:43:34,6213.0,,,,,,18.1083,,18.1092,
01:43:35,6214.0,,,,,,18.1101,,18.1109,
01:43:36,6215.0,,,,,,18.1119,,18.1127,
01:43:37,6216.0,,,,,,18.1136,,18.1145,
01:43:38,6217.0,,,,,,18.1154,,18.1163,
01:43:39,6218.0,,,,,,18.1172,,18.118,
01:43:40,6219.0,,,,,,18.119,,18.1198,
01:43:41,6220.0,,,,,,18.1207,,18.1216,
01:43:42,6221.0,,,,,,18.1225,,18.1234,
01:43:43,6222.0,,,,,,18.1243,,18.1251,
01:43:44,6223.0,,,,,,18.1261,,18.1269,
01:43:45,6224.0,,,,,,18.1279,,18.1287,
01:43:46,6225.0,,,,,,18.1296,,18.1305,
01:43:47,6226.0,,,,,,18.1314,,18.1322,
01:43:48,6227.0,,,,,,18.1332,,18.134,
01:43:49,6228.0,,,,,,18.135,,18.1358,
01:43:50,6229.0,,,,,,18.1368,,18.1376,
01:43:51,6230.0,,,,,,18.1385,,18.1394,
01:43:52,6231.0,,,,,,18.1403,,18.1412,
01:43:53,6232.0,,,,,,18.1421,,18.1429,
01:43:54,6233.0,,,,,,18.1439,,18.1447,
01:43:55,6234.0,,,,,,18.1457,,18.1465,
01:43:56,6235.0,,,,,,18.1475,,18.1483,
01:43:57,6236.0,,,,,,18.1492,,18.1501,
01:43:58,6237.0,,,,,,18.151,,18.1519,
01:43:59,6238.0,,,,,,18.1528,,18.1536,
01:44:00,6239.0,,,,,,18.1546,,18.1554,
01:44:01,6240.0,,,,,,18.1564,,18.1572,
01:44:02,6241.0,,,,,,18.1582,,18.159,
01:44:03,6242.0,,,,,,18.16,,18.1608,
01:44:04,6243.0,,,,,,18.1618,,18.1626,
01:44:05,6244.0,,,,,,18.1635,,18.1644,
01:44:06,6245.0,,,,,,18.1653,,18.1662,
01:44:07,6246.0,,,,,,18.1671,,18.168,
01:44:08,6247.0,,,,,,18.1689,,18.1697,
01:44:09,6248.0,,,,,,18.1707,,18.1715,
01:44:10,6249.0,,,,,,18.1725,,18.1733,
01:44:11,6250.0,,,,,,18.1743,,18.1751,
01:44:12,6251.0,,,,,,18.1761,,18.1769,
01:44:13,6252.0,,,,,,18.1779,,18.1787,
01:44:14,6253.0,,,,,,18.1797,,18.1805,
01:44:15,6254.0,,,,,,18.1815,,18.1823,
01:44:16,6255.0,,,,,,18.1833,,18.1841,
01:44:17,6256.0,,,,,,18.1851,,18.1859,
01:44:18,6257.0,,,,,,18.1869,,18.1877,
01:44:19,6258.0,,,,,,18.1887,,18.1895,
01:44:20,6259.0,,,,,,18.1905,,18.1913,
01:44:21,6260.0,,,,,,18.1923,,18.1931,
01:44:22,6261.0,,,,,,18.1941,,18.1949,
01:44:23,6262.0,,,,,,18.1959,,18.1967,
01:44:24,6263.0,,,,,,18.1977,,18.1985,
01:44:25,6264.0,,,,,,18.1995,,18.2003,
01:44:26,6265.0,,,,,,18.2013,,18.2021,
01:44:27,6266.0,,,,,,18.2031,,18.2039,
01:44:28,6267.0,,,,,,18.2049,,18.2057,
01:44:29,6268.0,,,,,,18.2067,,18.2075,
01:44:30,6269.0,,,,,,18.2085,,18.2093,
01:44:31,6270.0,,,,,,18.2103,,18.2111,
01:44:32,6271.0,,,,,,18.2121,,18.2129,
01:44:33,6272.0,,,,,,18.2139,,18.2147,
01:44:34,6273.0,,,,,,18.2157,,18.2165,
01:44:35,6274.0,,,,,,18.2175,,18.2183,
01:44:36,6275.0,,,,,,18.2193,,18.2201,
01:44:37,6276.0,,,,,,18.2211,,18.222,
01:44:38,6277.0,,,,,,18.2229,,18.2238,
01:44:39,6278.0,,,,,,18.2247,,18.2256,
01:44:40,6279.0,,,,,,18.2265,,18.2274,
01:44:41,6280.0,,,,,,18.2284,,18.2292,
01:44:42,6281.0,,,,,,18.2302,,18.231,
01:44:43,6282.0,,,,,,18.232,,18.2328,
01:44:44,6283.0,,,,,,18.2338,,18.2346,
01:44:45,6284.0,,,,,,18.2356,,18.2364,
01:44:46,6285.0,,,,,,18.2374,,18.2382,
01:44:47,6286.0,,,,,,18.2392,,18.2401,
01:44:48,6287.0,,,,,,18.241,,18.2419,
01:44:49,6288.0,,,,,,18.2428,,18.2437,
01:44:50,6289.0,,,,,,18.2447,,18.2455,
01:44:51,6290.0,,,,,,18.2465,,18.2473,
01:44:52,6291.0,,,,,,18.2483,,18.2491,
01:44:53,6292.0,,,,,,18.2501,,18.2509,
01:44:54,6293.0,,,,,,18.2519,,18.2528,
01:44:55,6294.0,,,,,,18.2537,,18.2546,
01:44:56,6295.0,,,,,,18.2556,,18.2564,
01:44:57,6296.0,,,,,,18.2574,,18.2582,
01:44:58,6297.0,,,,,,18.2592,,18.26,
01:44:59,6298.0,,,,,,18.261,,18.2619,
01:45:00,6299.0,,,,,,18.2628,,18.2637,
01:45:01,6300.0,,,,,,18.2647,,18.2655,
01:45:02,6301.0,,,,,,18.2665,,18.2673,
01:45:03,6302.0,,,,,,18.2683,,18.2691,
01:45:04,6303.0,,,,,,18.2701,,18.271,
01:45:05,6304.0,,,,,,18.2719,,18.2728,
01:45:06,6305.0,,,,,,18.2738,,18.2746,
01:45:07,6306.0,,,,,,18.2756,,18.2764,
01:45:08,6307.0,,,,,,18.2774,,18.2782,
01:45:09,6308.0,,,,,,18.2792,,18.2801,
01:45:10,6309.0,,,,,,18.2811,,18.2819,
01:45:11,6310.0,,,,,,18.2829,,18.2837,
01:45:12,6311.0,,,,,,18.2847,,18.2855,
01:45:13,6312.0,,,,,,18.2865,,18.2874,
01:45:14,6313.0,,,,,,18.2884,,18.2892,
01:45:15,6314.0,,,,,,18.2902,,18.291,
01:45:16,6315.0,,,,,,18.292,,18.2928,
01:45:17,6316.0,,,,,,18.2938,,18.2947,
01:45:18,6317.0,,,,,,18.2957,,18.2965,
01:45:19,6318.0,,,,,,18.2975,,18.2983,
01:45:20,6319.0,,,,,,18.2993,,18.3002,
01:45:21,6320.0,,,,,,18.3011,,18.302,
01:45:22,6321.0,,,,,,18.303,,18.3038,
01:45:23,6322.0,,,,,,18.3048,,18.3056,
01:45:24,6323.0,,,,,,18.3066,,18.3075,
01:45:25,6324.0,,,,,,18.3085,,18.3093,
01:45:26,6325.0,,,,,,18.3103,,18.3111,
01:45:27,6326.0,,,,,,18.3121,,18.313,
01:45:28,6327.0,,,,,,18.314,,18.3148,
01:45:29,6328.0,,,,,,18.3158,,18.3166,
01:45:30,6329.0,,,,,,18.3176,,18.3185,
01:45:31,6330.0,,,,,,18.3195,,18.3203,
01:45:32,6331.0,,,,,,18.3213,,18.3221,
01:45:33,6332.0,,,,,,18.3231,,18.324,
01:45:34,6333.0,,,,,,18.325,,18.3258,
01:45:35,6334.0,,,,,,18.3268,,18.3276,
01:45:36,6335.0,,,,,,18.3286,,18.3295,
01:45:37,6336.0,,,,,,18.3305,,18.3313,
01:45:38,6337.0,,,,,,18.3323,,18.3331,
01:45:39,6338.0,,,,,,18.3341,,18.335,
01:45:40,6339.0,,,,,,18.336,,18.3368,
01:45:41,6340.0,,,,,,18.3378,,18.3387,
01:45:42,6341.0,,,,,,18.3397,,18.3405,
01:45:43,6342.0,,,,,,18.3415,,18.3423,
01:45:44,6343.0,,,,,,18.3433,,18.3442,
01:45:45,6344.0,,,,,,18.3452,,18.346,
01:45:46,6345.0,,,,,,18.347,,18.3479,
01:45:47,6346.0,,,,,,18.3489,,18.3497,
01:45:48,6347.0,,,,,,18.3507,,18.3515,
01:45:49,6348.0,,,,,,18.3525,,18.3534,
01:45:50,6349.0,,,,,,18.3544,,18.3552,
01:45:51,6350.0,,,,,,18.3562,,18.3571,
01:45:52,6351.0,,,,,,18.3581,,18.3589,
01:45:53,6352.0,,,,,,18.3599,,18.3607,
01:45:54,6353.0,,,,,,18.3617,,18.3626,
01:45:55,6354.0,,,,,,18.3636,,18.3644,
01:45:56,6355.0,,,,,,18.3654,,18.3663,
01:45:57,6356.0,,,,,,18.3673,,18.3681,
01:45:58,6357.0,,,,,,18.3691,,18.37,
01:45:59,6358.0,,,,,,18.371,,18.3718,
01:46:00,6359.0,,,,,,18.3728,,18.3736,
01:46:01,6360.0,,,,,,18.3747,,18.3755,
01:46:02,6361.0,,,,,,18.3765,,18.3773,
01:46:03,6362.0,,,,,,18.3783,,18.3792,
01:46:04,6363.0,,,,,,18.3802,,18.381,
01:46:05,6364.0,,,,,,18.382,,18.3829,
01:46:06,6365.0,,,,,,18.3839,,18.3847,
01:46:07,6366.0,,,,,,18.3857,,18.3866,
01:46:08,6367.0,,,,,,18.3876,,18.3884,
01:46:09,6368.0,,,,,,18.3894,,18.3903,
01:46:10,6369.0,,,,,,18.3913,,18.3921,
01:46:11,6370.0,,,,,,18.3931,,18.394,
01:46:12,6371.0,,,,,,18.395,,18.3958,
01:46:13,6372.0,,,,,,18.3968,,18.3977,
01:46:14,6373.0,,,,,,18.3987,,18.3995,
01:46:15,6374.0,,,,,,18.4005,,18.4014,
01:46:16,6375.0,,,,,,18.4024,,18.4032,
01:46:17,6376.0,,,,,,18.4042,,18.4051,
01:46:18,6377.0,,,,,,18.4061,,18.4069,
01:46:19,6378.0,,,,,,18.4079,,18.4088,
01:46:20,6379.0,,,,,,18.4098,,18.4106,
01:46:21,6380.0,,,,,,18.4116,,18.4125,
01:46:22,6381.0,,,,,,18.4135,,18.4143,
01:46:23,6382.0,,,,,,18.4153,,18.4162,
01:46:24,6383.0,,,,,,18.4172,,18.418,
01:46:25,6384.0,,,,,,18.4191,,18.4199,
01:46:26,6385.0,,,,,,18.4209,,18.4217,
01:46:27,6386.0,,,,,,18.4228,,18.4236,
01:46:28,6387.0,,,,,,18.4246,,18.4255,
01:46:29,6388.0,,,,,,18.4265,,18.4273,
01:46:30,6389.0,,,,,,18.4283,,18.4292,
01:46:31,6390.0,,,,,,18.4302,,18.431,
01:46:32,6391.0,,,,,,18.432,,18.4329,
01:46:33,6392.0,,,,,,18.4339,,18.4347,
01:46:34,6393.0,,,,,,18.4357,,18.4366,
01:46:35,6394.0,,,,,,18.4376,,18.4384,
01:46:36,6395.0,,,,,,18.4395,,18.4403,
01:46:37,6396.0,,,,,,18.4413,,18.4422,
01:46:38,6397.0,,,,,,18.4432,,18.444,
01:46:39,6398.0,,,,,,18.445,,18.4459,
01:46:40,6399.0,,,,,,18.4469,,18.4477,
01:46:41,6400.0,,,,,,18.4488,,18.4496,
01:46:42,6401.0,,,,,,18.4506,,18.4515,
01:46:43,6402.0,,,,,,18.4525,,18.4533,
01:46:44,6403.0,,,,,,18.4543,,18.4552,
01:46:45,6404.0,,,,,,18.4562,,18.457,
01:46:46,6405.0,,,,,,18.4581,,18.4589,
01:46:47,6406.0,,,,,,18.4599,,18.4608,
01:46:48,6407.0,,,,,,18.4618,,18.4626,
01:46:49,6408.0,,,,,,18.4636,,18.4645,
01:46:50,6409.0,,,,,,18.4655,,18.4663,
01:46:51,6410.0,,,,,,18.4674,,18.4682,
01:46:52,6411.0,,,,,,18.4692,,18.4701,
01:46:53,6412.0,,,,,,18.4711,,18.4719,
01:46:54,6413.0,,,,,,18.4729,,18.4738,
01:46:55,6414.0,,,,,,18.4748,,18.4756,
01:46:56,6415.0,,,,,,18.4767,,18.4775,
01:46:57,6416.0,,,,,,18.4785,,18.4794,
01:46:58,6417.0,,,,,,18.4804,,18.4812,
01:46:59,6418.0,,,,,,18.4823,,18.4831,
01:47:00,6419.0,,,,,,18.4841,,18.485,
01:47:01,6420.0,,,,,,18.486,,18.4868,
01:47:02,6421.0,,,,,,18.4878,,18.4887,
01:47:03,6422.0,,,,,,18.4897,,18.4906,
01:47:04,6423.0,,,,,,18.4916,,18.4924,
01:47:05,6424.0,,,,,,18.4934,,18.4943,
01:47:06,6425.0,,,,,,18.4953,,18.4962,
01:47:07,6426.0,,,,,,18.4972,,18.498,
01:47:08,6427.0,,,,,,18.499,,18.4999,
01:47:09,6428.0,,,,,,18.5009,,18.5018,
01:47:10,6429.0,,,,,,18.5028,,18.5036,
01:47:11,6430.0,,,,,,18.5046,,18.5055,
01:47:12,6431.0,,,,,,18.5065,,18.5074,
01:47:13,6432.0,,,,,,18.5084,,18.5092,
01:47:14,6433.0,,,,,,18.5102,,18.5111,
01:47:15,6434.0,,,,,,18.5121,,18.513,
01:47:16,6435.0,,,,,,18.514,,18.5148,
01:47:17,6436.0,,,,,,18.5158,,18.5167,
01:47:18,6437.0,,,,,,18.5177,,18.5186,
01:47:19,6438.0,,,,,,18.5196,,18.5204,
01:47:20,6439.0,,,,,,18.5215,,18.5223,
01:47:21,6440.0,,,,,,18.5233,,18.5242,
01:47:22,6441.0,,,,,,18.5252,,18.526,
01:47:23,6442.0,,,,,,18.5271,,18.5279,
01:47:24,6443.0,,,,,,18.5289,,18.5298,
01:47:25,6444.0,,,,,,18.5308,,18.5316,
01:47:26,6445.0,,,,,,18.5327,,18.5335,
01:47:27,6446.0,,,,,,18.5345,,18.5354,
01:47:28,6447.0,,,,,,18.5364,,18.5373,
01:47:29,6448.0,,,,,,18.5383,,18.5391,
01:47:30,6449.0,,,,,,18.5401,,18.541,
01:47:31,6450.0,,,,,,18.542,,18.5429,
01:47:32,6451.0,,,,,,18.5439,,18.5447,
